Old URL,New URL,Status,Suggested Link,Archive Link
http://transactionsexplorer.cabinetoffice.gov.uk/department/dwp?direction=desc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dwp?direction=desc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/fco,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/fco?direction=asc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/fco?direction=asc&format=csv&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/fco?direction=asc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/fco?direction=asc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/fco?direction=asc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/fco?direction=asc&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/fco?direction=asc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/fco?direction=asc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/fco?direction=desc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/fco?direction=desc&format=csv&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/fco?direction=desc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/fco?direction=desc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/fco?direction=desc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/fco?direction=desc&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/fco?direction=desc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/fco?direction=desc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/hmrc,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/hmrc?direction=asc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/hmrc?direction=asc&format=csv&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/hmrc?direction=asc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/hmrc?direction=asc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/hmrc?direction=asc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/hmrc?direction=asc&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/hmrc?direction=asc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/hmrc?direction=asc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/hmrc?direction=desc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/hmrc?direction=desc&format=csv&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/hmrc?direction=desc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/hmrc?direction=desc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/hmrc?direction=desc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/hmrc?direction=desc&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/hmrc?direction=desc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/hmrc?direction=desc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/home-office,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/home-office?direction=asc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/home-office?direction=asc&format=csv&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/home-office?direction=asc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/home-office?direction=asc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/home-office?direction=asc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/home-office?direction=asc&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/home-office?direction=asc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/home-office?direction=asc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/home-office?direction=desc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/home-office?direction=desc&format=csv&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/home-office?direction=desc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/home-office?direction=desc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/home-office?direction=desc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/home-office?direction=desc&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/home-office?direction=desc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/home-office?direction=desc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/local-govt,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/local-govt?direction=asc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/local-govt?direction=asc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/local-govt?direction=asc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/local-govt?direction=asc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/local-govt?direction=asc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/local-govt?direction=asc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/local-govt?direction=desc&format=csv&orderBy=body,,301,,
